satNo,name,line1,line2,inclination,apogee,raan,argument_of_perigee,eccentricity,mean_motion,hdbscan_labels
43794,HAWK-B,1 43794U 18099AN  26027.14134818  .00010922  00000-0  48938-3 0  9990,2 43794  97.4198  80.9579 0035029  78.7735 281.7435 15.20851161391587,97.4198,534.5137990976991,80.9579,78.7735,0.0035029,15.20851161,348
43796,THEA,1 43796U 18099AQ  26027.16370174  .00027358  00000-0  95011-3 0  9996,2 43796  97.4640  95.9027 0009286  69.8393 290.3845 15.29692131391098,97.464,490.23432549710105,95.9027,69.8393,0.0009286,15.29692131,244
43797,SKYSAT C12,1 43797U 18099AR  26027.04319993  .00023361  00000-0  51300-3 0  9999,2 43797  96.9439  56.3050 0002995 335.9249  24.1860 15.44025681400046,96.9439,443.4197286572335,56.305,335.9249,0.0002995,15.44025681,-1
43798,ASTROCAST-01,1 43798U 18099AS  26027.12495154  .00043075  00000-0  10712-2 0  9998,2 43798  97.4550 102.1267 0006087  18.6791 341.4677 15.40147768392655,97.455,456.9634668559898,102.1267,18.6791,0.0006087,15.40147768,-1
43799,HAWK-C,1 43799U 18099AT  26027.09898291  .00014152  00000-0  54503-3 0  9995,2 43799  97.4125  81.4831 0044243  65.1972 295.3858 15.25534772392380,97.4125,526.7001564168036,81.4831,65.1972,0.0044243,15.25534772,-1
43800,ICEYE-X2,1 43800U 18099AU  26027.29576786  .00011584  00000-0  60849-3 0  9998,2 43800  97.4581  83.6625 0011991  75.2787 284.9774 15.15799429391464,97.4581,533.9594492506254,83.6625,75.2787,0.0011991,15.15799429,213
43802,SKYSAT C13,1 43802U 18099AW  26027.06610527  .00077272  00000-0  63764-3 0  9992,2 43802  96.9515  74.7943 0005258  44.4349 315.7336 15.70082398400629,96.9515,369.3405090732407,74.7943,44.4349,0.0005258,15.70082398,-1
43803,JY1SAT,1 43803U 18099AX  26027.14206811  .00025839  00000-0  92740-3 0  9997,2 43803  97.4348  89.8487 0007241  58.5388 301.6558 15.28643110392047,97.4348,491.9704884274257,89.8487,58.5388,0.0007241,15.2864311,-1
43804,SUOMI100,1 43804U 18099AY  26027.15806204  .00020169  00000-0  81463-3 0  9992,2 43804  97.4416  88.2897 0011894  62.1764 298.0677 15.24732133391905,97.4416,506.8977577642882,88.2897,62.1764,0.0011894,15.24732133,326
43807,EUCROPIS,1 43807U 18099BB  26027.14136095  .00011107  00000-0  54351-3 0  9996,2 43807  97.4444  85.1207 0007066  76.0115 284.1904 15.18341843391041,97.4444,522.856383015465,85.1207,76.0115,0.0007066,15.18341843,171
43808,POLAR SCOUT YUKON,1 43808U 18099BC  26027.13327061  .00030488  00000-0  99416-3 0  9995,2 43808  97.4850  98.0051 0006389 107.4973 252.6967 15.31732936391873,97.485,482.15450126861685,98.0051,107.4973,0.0006389,15.31732936,-1
43809,CENTAURI-1,1 43809U 18099BD  26027.11349727  .00009381  00000-0  50916-3 0  9997,2 43809  97.4449  81.8699 0016154  97.4229 262.8839 15.14641492391136,97.4449,540.3507641497431,81.8699,97.4229,0.0016154,15.14641492,-1
43811,NEXTSAT-1,1 43811U 18099BF  26027.07643333  .00005414  00000-0  35737-3 0  9992,2 43811  97.4290  74.6624 0013892 100.3516 259.9280 15.07759036390615,97.429,559.8013495106389,74.6624,100.3516,0.0013892,15.07759036,264
43812,GLOBAL-2,1 43812U 18099BG  26027.09165652  .00004950  00000-0  32817-3 0  9998,2 43812  97.3770  69.4146 0004288 283.3618  76.7132 15.07709929390643,97.377,553.3045904267756,69.4146,283.3618,0.0004288,15.07709929,184
43815,FALCONSAT-6,1 43815U 18099BK  26027.15079815  .00006943  00000-0  27045-3 0  9994,2 43815  97.3952 104.6863 0017770  81.7745 336.4324 15.26145628392212,97.3952,506.68445135603196,104.6863,81.7745,0.001777,15.26145628,389
43816,SPACEBEE-7,1 43816U 18099BL  26026.62270906  .00249521  00000-0  18570-2 0  9993,2 43816  97.4609 109.9028 0003137 317.8999  42.2022 15.72054706392540,97.4609,362.274005882537,109.9028,317.8999,0.0003137,15.72054706,-1
43819,EXCITE,1 43819U 18099BP  26027.10225519  .00003923  00000-0  27365-3 0  9997,2 43819  97.4189  71.3573 0020431 112.2380 248.1017 15.05776381390512,97.4189,570.4136059337221,71.3573,112.238,0.0020431,15.05776381,-1
43820,SEAHAWK-1,1 43820U 18099BQ  26027.13639783  .00014447  00000-0  67062-3 0  9995,2 43820  97.4189  81.8795 0010267  85.5169 274.7239 15.20081805391080,97.4189,519.7981581689398,81.8795,85.5169,0.0010267,15.20081805,-1
43831,SAUDISAT 5A,1 43831U 18102A   26027.29911749  .00008809  00000-0  34148-3 0  9998,2 43831  97.3282  91.6138 0008460 273.7040  86.3231 15.26339087394172,97.3282,499.71206224562695,91.6138,273.704,0.000846,15.26339087,-1
43833,SAUDISAT 5B,1 43833U 18102C   26027.27951449  .00008826  00000-0  33874-3 0  9993,2 43833  97.3375  94.4139 0009201 276.6241  83.3950 15.26663256394283,97.3375,499.2480352511946,94.4139,276.6241,0.0009201,15.26663256,279
43876,KANOPUS-V 5,1 43876U 18111A   26027.32158080  .00005009  00000-0  21245-3 0  9995,2 43876  97.3675 295.6129 0001827  89.1739 270.9707 15.23558826393345,97.3675,503.50915636962463,295.6129,89.1739,0.0001827,15.23558826,194
43877,KANOPUS-V 6,1 43877U 18111B   26027.26795222  .00026179  00000-0  73637-3 0  9997,2 43877  97.3756 303.4171 0003079  84.2604 275.8992 15.36465725393843,97.3756,465.8117565200944,303.4171,84.2604,0.0003079,15.36465725,98
43879,ISAT,1 43879U 18111D   26027.30307095  .00066829  00000-0  13527-2 0  9998,2 43879  97.5902 313.9673 0009245  91.1036 269.1272 15.46157946389273,97.5902,441.40705374137315,313.9673,91.1036,0.0009245,15.46157946,75
43880,UWE-4,1 43880U 18111E   26027.31038373  .00041370  00000-0  11326-2 0  9990,2 43880  97.5853 310.1895 0011805 105.2212 255.0338 15.37149716389074,97.5853,469.74566867767834,310.1895,105.2212,0.0011805,15.37149716,116
43881,D-STAR ONE SPARROW,1 43881U 18111F   26027.27749176  .00079466  00000-0  14554-2 0  9999,2 43881  97.6096 317.9941 0007418 111.7622 248.4418 15.49017745389405,97.6096,431.777807659287,317.9941,111.7622,0.0007418,15.49017745,76
43890,GRUS-1A,1 43890U 18111Q   26027.31215337  .00002654  00000-0  22511-3 0  9999,2 43890  97.4716 260.4244 0007306 268.5627  91.4759 14.98734410386603,97.4716,583.0194650410143,260.4244,268.5627,0.0007306,14.9873441,-1
43923,IRIDIUM 176,1 43923U 19002B   26027.12597196  .00001362  00000-0  21200-3 0  9990,2 43923  86.6048  52.5188 0002624  89.8377 270.3140 14.72277866378498,86.6048,662.7878184683472,52.5188,89.8377,0.0002624,14.72277866,16
43928,IRIDIUM 175,1 43928U 19002G   26027.25728442  .00001625  00000-0  25374-3 0  9997,2 43928  86.1527 352.3079 0001717  58.7154 301.4230 14.72245670378506,86.1527,662.2525578144696,352.3079,58.7154,0.0001717,14.7224567,-1
43930,IRIDIUM 170,1 43930U 19002J   26027.33604672  .00001467  00000-0  22869-3 0  9997,2 43930  86.6051  52.4344 0002363  89.1007 271.0481 14.72266193378538,86.6051,662.6414624420097,52.4344,89.1007,0.0002363,14.72266193,16
43943,JILIN-01-09,1 43943U 19005B   26027.28370977  .00009333  00000-0  44869-3 0  9990,2 43943  97.4743 123.6321 0002104 196.4677 163.6490 15.19026753387741,97.4743,517.3667034492139,123.6321,196.4677,0.0002104,15.19026753,162
43946,JILIN-01-10,1 43946U 19005E   26027.29943076  .00010943  00000-0  45789-3 0  9991,2 43946  97.4763 126.3513 0009348  60.5349 299.6820 15.23710011387843,97.4763,508.2234474299271,126.3513,60.5349,0.0009348,15.23710011,119
44047,EGYPTSAT A,1 44047U 19008A   26027.25906273 -.00000246  00000-0 -31176-4 0  9994,2 44047  98.0229  94.0355 0001063  91.4963 268.6367 14.72331469372504,98.0229,661.5194389676312,94.0355,91.4963,0.0001063,14.72331469,-1
44072,PRISMA,1 44072U 19015A   26027.25487106  .00001664  00000-0  20786-3 0  9996,2 44072  97.8632 104.0447 0001258  87.5389 272.5970 14.83675683371150,97.8632,625.7628316689878,104.0447,87.5389,0.0001258,14.83675683,395
44207,TIANHUI 2-01A,1 44207U 19024A   26026.58280622  .00003292  00000-0  17117-3 0  9998,2 44207  97.4803  32.4017 0001192 115.4685 244.6672 15.16762167 80674,97.4803,523.5926894309949,32.4017,115.4685,0.0001192,15.16762167,318
44209,TIANHUI 2-01B,1 44209U 19024C   26026.58280734  .00003296  00000-0  17135-3 0  9998,2 44209  97.4802  32.3997 0001624  99.6182 260.5234 15.16762080373249,97.4802,523.8907639922639,32.3997,99.6182,0.0001624,15.1676208,318
44233,RISAT 2B,1 44233U 19028A   26027.29814782  .00007279  00000-0  56129-3 0  9995,2 44233  36.9970 109.4296 0007512 311.2804  48.7291 15.01238674366640,36.997,575.4268215873809,109.4296,311.2804,0.0007512,15.01238674,-1
44322,RCM 1,1 44322U 19033A   26027.28539010  .00001722  00000-0  17285-3 0  9994,2 44322  97.7598  36.7368 0001534  91.2641 268.8754 14.92594848361061,97.7598,598.0540291925744,36.7368,91.2641,0.0001534,14.92594848,295
44323,RCM 3,1 44323U 19033B   26027.30800086  .00001843  00000-0  18463-3 0  9995,2 44323  97.7595  36.8535 0001519  91.2626 268.8767 14.92591662361089,97.7595,598.0534943567505,36.8535,91.2626,0.0001519,14.92591662,295
44324,RCM 2,1 44324U 19033C   26027.46428228 -.00000257  00000-0 -19563-4 0  9990,2 44324  97.7596  36.9579 0001522  88.6014 271.5379 14.92595121361090,97.7596,598.0448178378641,36.9579,88.6014,0.0001522,14.92595121,295
44339,PROX-1,1 44339U 19036A   26026.97110668  .00020541  00000-0  22247-2 0  9997,2 44339  23.9969 334.8706 0007161 202.4723 157.5462 14.86644532352406,23.9969,620.5688123478684,334.8706,202.4723,0.0007161,14.86644532,101
44340,NPSAT1,1 44340U 19036B   26026.74621481  .00010079  00000-0  15017-2 0  9996,2 44340  23.9991  57.8556 0008277  59.4084 300.7227 14.72874620351607,23.9991,664.8618874323098,57.8556,59.4084,0.0008277,14.7287462,-1
44343,FORMOSAT7-3/COSMIC2-3,1 44343U 19036E   26027.22565102  .00008735  00000-0  52511-3 0  9997,2 44343  23.9997  67.8043 0001047  71.1546 288.9071 15.08417681361920,23.9997,548.895987621407,67.8043,71.1546,0.0001047,15.08417681,-1
44349,FORMOSAT7-1/COSMIC2-1,1 44349U 19036L   26026.99153819  .00002016  00000-0  15037-3 0  9992,2 44349  23.9967 263.7941 0000826 348.9248  11.1235 14.95723142363483,23.9967,587.8408432591036,263.7941,348.9248,8.26e-05,14.95723142,33
44350,FORMOSAT7-4/COSMIC2-4,1 44350U 19036M   26027.01354359  .00005356  00000-0  44301-3 0  9996,2 44350  23.9996 325.7359 0000856 352.5479   7.5009 14.95721497362904,23.9996,587.8668203109028,325.7359,352.5479,8.56e-05,14.95721497,101
44351,FORMOSAT7-2/COSMIC2-2,1 44351U 19036N   26027.03618598  .00005184  00000-0  42795-3 0  9991,2 44351  24.0003  19.9005 0000405  18.3340 341.7175 14.95724670362420,24.0003,587.5431611211151,19.9005,18.334,4.05e-05,14.9572467,-1
44353,FORMOSAT7-6/COSMIC2-6,1 44353U 19036Q   26020.03361687  .00005926  00000-0  46571-3 0  9990,2 44353  23.9947 247.8942 0004210 208.3754 151.6518 14.97857800359606,23.9947,583.5801602258533,247.8942,208.3754,0.000421,14.978578,33
44358,FORMOSAT7-5/COSMIC2-5,1 44358U 19036V   26026.68036062  .00004891  00000-0  40231-3 0  9995,2 44358  23.9979 141.8693 0000454  45.8809 314.1729 14.95723144361135,23.9979,587.581989557445,141.8693,45.8809,4.54e-05,14.95723144,-1
44389,ICEYE-X5,1 44389U 19038C   26027.25980329  .00045742  00000-0  98502-3 0  9993,2 44389  97.8929  68.9300 0008564  48.8528 311.3456 15.44441944361135,97.8929,445.9883763712412,68.93,48.8528,0.0008564,15.44441944,184
44390,ICEYE-X4,1 44390U 19038D   26027.30278862  .00017074  00000-0  66752-3 0  9992,2 44390  97.8935  52.1710 0016028  78.6089 281.6948 15.25815179360296,97.8935,506.48128516714365,52.171,78.6089,0.0016028,15.25815179,-1
44408,MOMENTUS-X1,1 44408U 19038Y   26027.03011692  .00040557  00000-0  58501-3 0  9993,2 44408  97.6991  60.5577 0010337 163.6992 196.4596 15.55828946364537,97.6991,413.8873512470303,60.5577,163.6992,0.0010337,15.55828946,186
44421,COSMOS 2535,1 44421U 19039A   26027.35055725  .00002357  00000-0  24040-3 0  9996,2 44421  97.5948  60.8064 0007642 331.4017  28.6782 14.91551337355646,97.5948,605.562114799656,60.8064,331.4017,0.0007642,14.91551337,186
44424,COSMOS 2538,1 44424U 19039D   26027.34669635  .00003663  00000-0  17491-3 0  9992,2 44424  97.6010 105.8840 0044090 173.0933 187.0918 15.18842755358514,97.601,546.8407608732898,105.884,173.0933,0.004409,15.18842755,-1
44449,YAOGAN-30 N,1 44449U 19045A   26027.28457825  .00006524  00000-0  49092-3 0  9996,2 44449  34.9931 108.3852 0003852 143.1635 216.9338 15.01898597355417,34.9931,570.8521276788385,108.3852,143.1635,0.0003852,15.01898597,174
44450,YAOGAN-30 P,1 44450U 19045B   26027.26116483  .00005622  00000-0  42467-3 0  9995,2 44450  34.9926 108.0550 0009556 278.1130  81.8494 15.01753943355452,34.9926,575.2562575398265,108.055,278.113,0.0009556,15.01753943,174
44451,YAOGAN-30 Q,1 44451U 19045C   26027.30669999  .00005404  00000-0  40782-3 0  9992,2 44451  34.9937 107.6820 0001193 245.5900 114.4684 15.01836199355350,34.9937,569.1992266561482,107.682,245.59,0.0001193,15.01836199,174
44495,BRO-1,1 44495U 19054A   26027.27653824  .00074112  00000-0  87940-3 0  9995,2 44495  45.0030  31.8977 0006700  44.7236 315.4199 15.60311776357569,45.003,398.42525081752336,31.8977,44.7236,0.00067,15.60311776,-1
44499,GLOBAL-4,1 44499U 19054E   26026.83254314  .00044998  00000-0  73454-3 0  9995,2 44499  45.0099 324.3046 0005617 108.5438 251.6065 15.51904183358311,45.0099,422.11729589102606,324.3046,108.5438,0.0005617,15.51904183,-1
44520,KX-09,1 44520U 19058B   26027.30020039  .00003110  00000-0  28058-3 0  9993,2 44520  97.7836  41.3905 0011742  95.0103 265.2458 14.96222597348961,97.7836,593.8860865811724,41.3905,95.0103,0.0011742,14.96222597,127
44530,TAURUS-1,1 44530U 19059C   26027.32149868  .00011558  00000-0  19302-2 0  9995,2 44530  98.6252 183.7239 0008546  34.6022 325.5737 14.70055312337938,98.6252,674.0440629574609,183.7239,34.6022,0.0008546,14.70055312,125
44536,ZHUHAI-1 03B,1 44536U 19060C   26027.30014764  .00045848  00000-0  97202-3 0  9992,2 44536  97.5349 178.5519 0010101 113.8398 246.3910 15.44885840354502,97.5349,445.72915938374774,178.5519,113.8398,0.0010101,15.4488584,154
44537,ZHUHAI-1 03C,1 44537U 19060D   26027.33599506  .00095126  00000-0  10193-2 0  9995,2 44537  97.5507 186.5351 0010835  67.0630 293.1771 15.63454876355008,97.5507,392.14310723506475,186.5351,67.063,0.0010835,15.63454876,153
44538,ZHUHAI-1 03D,1 44538U 19060E   26027.34144510  .00039124  00000-0  94193-3 0  9997,2 44538  97.5195 171.9403 0009814  98.3920 261.8439 15.41124514354328,97.5195,456.62033436899634,171.9403,98.392,0.0009814,15.41124514,263
44539,ZHUHAI-1 03E,1 44539U 19060F   26027.29811823  .00031913  00000-0  92992-3 0  9993,2 44539  97.5401 173.1022 0006883 163.8225 196.3239 15.35301020354107,97.5401,471.87023663353176,173.1022,163.8225,0.0006883,15.3530102,263
44622,GAOFEN 10R,1 44622U 19066A   26027.27280837  .00002807  00000-0  35217-3 0  9992,2 44622  98.0333 339.9775 0005441 240.3964 119.6707 14.82990048341498,98.0333,630.8465006724363,339.9775,240.3964,0.0005441,14.82990048,66
44628,ICON,1 44628U 19068A   26026.99692262  .00007259  00000-0  47101-3 0  9998,2 44628  26.9835 245.7744 0014253  81.6363 278.5813 15.05845044344724,26.9835,565.9230647636056,245.7744,81.6363,0.0014253,15.05845044,-1
44703,GAOFEN 7,1 44703U 19072A   26027.45051993  .00001250  00000-0  58415-4 0  9995,2 44703  97.2636  94.0704 0014068 163.8092 196.3597 15.21495075346243,97.2636,518.1452824232653,94.0704,163.8092,0.0014068,15.21495075,279
44714,STARLINK-1008,1 44714U 19074B   26027.33335648  .00903420  00000-0  30613-1 0  9995,2 44714  53.1431  11.0898 0001361  77.0132  11.4041 15.27637390  5792,53.1431,490.9480391537575,11.0898,77.0132,0.0001361,15.2763739,408
44718,STARLINK-1012,1 44718U 19074F   26027.33335648 -.00618934  00000-0 -22156-1 0  9997,2 44718  53.1604  10.9065 0001945  85.7676 223.2614 15.30541603  5591,53.1604,482.6650727773644,10.9065,85.7676,0.0001945,15.30541603,408
44723,STARLINK-1017,1 44723U 19074L   26027.24871695  .00041587  00000-0  18631-2 0  9996,2 44723  53.0468   2.1480 0001268 108.7073 251.4060 15.20866931342655,53.0468,511.23389907596635,2.148,108.7073,0.0001268,15.20866931,-1
44724,STARLINK-1019,1 44724U 19074M   26027.33335648  .00192396  00000-0  16369-2 0  9991,2 44724  53.0494 342.7740 0011007  53.1622  87.4801 15.68414029  5950,53.0494,377.99532822567505,342.774,53.1622,0.0011007,15.68414029,-1
44725,STARLINK-1020,1 44725U 19074N   26027.28420042  .00001570  00000-0  12423-3 0  9990,2 44725  53.0545  32.4948 0001319  91.4675 268.6465 15.06405398342223,53.0545,555.2454651877647,32.4948,91.4675,0.0001319,15.06405398,407
44736,STARLINK-1031,1 44736U 19074Z   26027.33335648  .00267314  00000-0  18107-2 0  9999,2 44736  53.0487 328.2061 0007353  86.3542 340.0025 15.73661214  5916,53.0487,360.5266077985866,328.2061,86.3542,0.0007353,15.73661214,-1
44741,STARLINK-1036,1 44741U 19074AE  26027.25608049  .00130625  00000-0  25384-2 0  9993,2 44741  53.0551  27.7872 0002130  79.4337 280.6910 15.46690017342298,53.0551,435.00318380653954,27.7872,79.4337,0.000213,15.46690017,-1
44744,STARLINK-1039,1 44744U 19074AH  26027.31751846  .00060458  00000-0  29246-2 0  9994,2 44744  53.0504  44.7320 0004450  57.0130 303.1291 15.18036887342062,53.0504,521.9772151831696,44.732,57.013,0.000445,15.18036887,-1
44747,STARLINK-1042,1 44747U 19074AL  26026.77106099  .00029483  00000-0  56940-3 0  9995,2 44747  53.0452 295.5714 0003801  72.4913 287.6509 15.47572786343579,53.0452,433.5513518772172,295.5714,72.4913,0.0003801,15.47572786,-1
44748,STARLINK-1043,1 44748U 19074AM  26027.32167797  .00046050  00000-0  79294-3 0  9996,2 44748  53.0527  33.6557 0002644  20.4514 339.6600 15.50640057342225,53.0527,423.7891995589938,33.6557,20.4514,0.0002644,15.50640057,407
44751,STARLINK-1046,1 44751U 19074AQ  26027.32018898  .00105910  00000-0  26620-2 0  9992,2 44751  53.0561  46.9178 0003857  45.7706 314.3614 15.39140625342030,53.0561,458.4193727559438,46.9178,45.7706,0.0003857,15.39140625,608
44752,STARLINK-1047,1 44752U 19074AR  26027.13770092  .00017067  00000-0  56289-3 0  9993,2 44752  53.0719 339.9684 0004819  87.7499 272.4053 15.31553620342976,53.0719,481.6140652606236,339.9684,87.7499,0.0004819,15.3155362,-1
44753,STARLINK-1048,1 44753U 19074AS  26027.33335648  .00170274  00000-0  37717-2 0  9994,2 44753  53.0548   7.0892 0003644  74.3916  98.5487 15.42660466  5795,53.0548,447.8819114117259,7.0892,74.3916,0.0003644,15.42660466,-1
44758,STARLINK-1053,1 44758U 19074AX  26025.74248328  .00158251  00000-0  98288-3 0  9992,2 44758  53.0337 299.9440 0003239 113.8646 246.2712 15.76020060343409,53.0337,351.0436128514567,299.944,113.8646,0.0003239,15.7602006,-1
44768,STARLINK-1063,1 44768U 19074BH  26027.33335648  .00841278  00000-0  29107-1 0  9992,2 44768  53.1465  51.4376 0001410  76.3589 263.8499 15.27124287  5796,53.1465,492.51862372083406,51.4376,76.3589,0.000141,15.27124287,844
44771,STARLINK-1067,1 44771U 19074BL  26027.33335648  .00121418  00000-0  23642-2 0  9992,2 44771  53.0551  43.3616 0005248  60.2293 115.3431 15.46664991  5877,53.0551,437.19828327942827,43.3616,60.2293,0.0005248,15.46664991,-1
44772,STARLINK-1068,1 44772U 19074BM  26027.26560636  .00158713  00000-0  24274-2 0  9992,2 44772  53.0531  21.2620 0001981  86.3336 273.7900 15.53353361342387,53.0531,415.424558014784,21.262,86.3336,0.0001981,15.53353361,-1
44777,JILIN-01 GAOFEN 2A,1 44777U 19075A   26027.27366863  .00022252  00000-0  65814-3 0  9999,2 44777  97.5082 108.1631 0006150 221.0830 138.9951 15.34910656343231,97.5082,472.52906734481826,108.1631,221.083,0.000615,15.34910656,-1
44804,CARTOSAT 3,1 44804U 19081A   26027.27446190  .00004094  00000-0  19758-3 0  9999,2 44804  97.4514  91.2627 0012237 289.6583  70.3331 15.19176895342070,97.4514,523.8908930672119,91.2627,289.6583,0.0012237,15.19176895,357
44819,GAOFEN 12,1 44819U 19082A   26027.29033723  .00000908  00000-0  12465-3 0  9990,2 44819  97.8131  37.3787 0004037  98.7755 261.3915 14.80724564333240,97.8131,637.0029601374799,37.3787,98.7755,0.0004037,14.80724564,294
44836,JILIN-01 GAOFEN 2B,1 44836U 19086A   26027.25099951  .00010754  00000-0  51862-3 0  9998,2 44836  97.5050 100.2162 0016051  91.6219 268.6854 15.18766475339088,97.505,527.7599565090164,100.2162,91.6219,0.0016051,15.18766475,284
